dim_0,dim_1,worker_id,item,path
-0.6648499,-1.5581927,77536,CFD-BM-002-007-HO,resources/CFD-BM-002-007-HO.JPEG
-0.559949,-1.1832793,77536,CFD-BM-002-016-A,resources/CFD-BM-002-016-A.JPEG
-0.34134123,-0.9696722,77536,CFD-BM-009-003-HO,resources/CFD-BM-009-003-HO.JPEG
0.030751266,-0.89320326,77536,CFD-BM-009-008-A,resources/CFD-BM-009-008-A.JPEG
0.14790201,-0.8618464,77536,CFD-BM-009-009-F,resources/CFD-BM-009-009-F.JPEG
-1.5033021,-0.09405076,77536,CFD-BM-038-007-HO,resources/CFD-BM-038-007-HO.JPEG
-1.0284231,-0.56139433,77536,CFD-BM-038-017-F,resources/CFD-BM-038-017-F.JPEG
-0.8570093,-0.021978984,77536,CFD-BM-038-038-A,resources/CFD-BM-038-038-A.JPEG
1.8597572,0.77416366,77536,CFD-WF-001-009-HO,resources/CFD-WF-001-009-HO.JPEG
1.7905293,0.9532992,77536,CFD-WF-001-016-A,resources/CFD-WF-001-016-A.JPEG
1.3149458,0.47558805,77536,CFD-WF-001-027-F,resources/CFD-WF-001-027-F.JPEG
0.87289083,0.93043,77536,CFD-WF-020-012-A,resources/CFD-WF-020-012-A.JPEG
0.9813975,0.9176048,77536,CFD-WF-020-023-HO,resources/CFD-WF-020-023-HO.JPEG
0.9730684,0.3472759,77536,CFD-WF-020-027-F,resources/CFD-WF-020-027-F.JPEG
-0.27435943,0.6479466,77536,CFD-WF-026-008-A,resources/CFD-WF-026-008-A.JPEG
-0.32019335,0.473376,77536,CFD-WF-026-017-HO,resources/CFD-WF-026-017-HO.JPEG
-0.56329507,0.22697698,77536,CFD-WF-026-024-F,resources/CFD-WF-026-024-F.JPEG
0.5579067,0.78286785,77536,CFD-WM-023-004-HO,resources/CFD-WM-023-004-HO.JPEG
0.47404987,0.3491539,77536,CFD-WM-023-012-A,resources/CFD-WM-023-012-A.JPEG
0.366299,0.82730275,77536,CFD-WM-023-015-F,resources/CFD-WM-023-015-F.JPEG
0.51175386,0.99728763,77536,CFD-WM-033-007-HO,resources/CFD-WM-033-007-HO.JPEG
0.1277975,1.0098094,77536,CFD-WM-033-014-A,resources/CFD-WM-033-014-A.JPEG
0.7182843,0.8945104,77536,CFD-WM-033-053-F,resources/CFD-WM-033-053-F.JPEG
0.94510853,1.0917913,77536,CFD-WM-038-005-HO,resources/CFD-WM-038-005-HO.JPEG
0.76724845,1.1763527,77536,CFD-WM-038-011-A,resources/CFD-WM-038-011-A.JPEG
0.93689966,1.2261708,77536,CFD-WM-038-018-F,resources/CFD-WM-038-018-F.JPEG
0.29722655,-0.7888261,81416,CFD-BF-002-004-HO,resources/CFD-BF-002-004-HO.JPEG
-1.3010818,0.5509361,81416,CFD-BF-002-018-A,resources/CFD-BF-002-018-A.JPEG
0.111936584,-0.4544529,81416,CFD-BF-002-022-F,resources/CFD-BF-002-022-F.JPEG
0.63352364,-0.9165187,81416,CFD-BF-005-005-HO,resources/CFD-BF-005-005-HO.JPEG
-0.65904504,0.4913942,81416,CFD-BF-005-020-A,resources/CFD-BF-005-020-A.JPEG
-0.32399112,-0.49106437,81416,CFD-BF-005-022-F,resources/CFD-BF-005-022-F.JPEG
0.13070913,-1.0646579,81416,CFD-BF-050-004-HO,resources/CFD-BF-050-004-HO.JPEG
-0.2719581,0.8549512,81416,CFD-BF-050-012-A,resources/CFD-BF-050-012-A.JPEG
-0.50770444,-0.49394625,81416,CFD-BF-050-036-F,resources/CFD-BF-050-036-F.JPEG
-0.25774148,-0.19503409,81416,CFD-BM-002-002-F,resources/CFD-BM-002-002-F.JPEG
0.48060504,-0.7776756,81416,CFD-BM-002-007-HO,resources/CFD-BM-002-007-HO.JPEG
-0.63310605,0.977543,81416,CFD-BM-002-016-A,resources/CFD-BM-002-016-A.JPEG
0.3007279,-1.0165697,81416,CFD-BM-009-003-HO,resources/CFD-BM-009-003-HO.JPEG
-1.1823468,0.038372047,81416,CFD-BM-009-008-A,resources/CFD-BM-009-008-A.JPEG
-0.5234552,-0.7421165,81416,CFD-BM-009-009-F,resources/CFD-BM-009-009-F.JPEG
0.7989362,-1.0641441,81416,CFD-BM-038-007-HO,resources/CFD-BM-038-007-HO.JPEG
0.008567764,0.21298921,81416,CFD-BM-038-017-F,resources/CFD-BM-038-017-F.JPEG
-0.34146005,0.8648337,81416,CFD-BM-038-038-A,resources/CFD-BM-038-038-A.JPEG
0.5294567,-0.26887968,81416,CFD-WF-001-009-HO,resources/CFD-WF-001-009-HO.JPEG
-0.84991,0.3556832,81416,CFD-WF-001-016-A,resources/CFD-WF-001-016-A.JPEG
-0.4568425,-0.09347373,81416,CFD-WF-001-027-F,resources/CFD-WF-001-027-F.JPEG
-0.6030089,0.6101004,81416,CFD-WF-020-012-A,resources/CFD-WF-020-012-A.JPEG
0.9410331,-0.1762799,81416,CFD-WF-020-023-HO,resources/CFD-WF-020-023-HO.JPEG
-0.109671414,0.2691128,81416,CFD-WF-020-027-F,resources/CFD-WF-020-027-F.JPEG
-0.3040013,0.63757616,81416,CFD-WF-026-008-A,resources/CFD-WF-026-008-A.JPEG
0.7830083,-0.3846951,81416,CFD-WF-026-017-HO,resources/CFD-WF-026-017-HO.JPEG
0.7720346,-0.51075923,81416,CFD-WF-026-024-F,resources/CFD-WF-026-024-F.JPEG
0.70018876,-0.6658763,81416,CFD-WM-023-004-HO,resources/CFD-WM-023-004-HO.JPEG
-1.1605395,0.7841134,81416,CFD-WM-023-012-A,resources/CFD-WM-023-012-A.JPEG
0.71257657,0.43160376,81416,CFD-WM-023-015-F,resources/CFD-WM-023-015-F.JPEG
0.3885261,-0.4091218,81416,CFD-WM-033-007-HO,resources/CFD-WM-033-007-HO.JPEG
-0.15747824,0.6584992,81416,CFD-WM-033-014-A,resources/CFD-WM-033-014-A.JPEG
0.30290672,0.12761061,81416,CFD-WM-033-053-F,resources/CFD-WM-033-053-F.JPEG
1.131982,-0.025876919,81416,CFD-WM-038-005-HO,resources/CFD-WM-038-005-HO.JPEG
-0.17605312,1.0441265,81416,CFD-WM-038-011-A,resources/CFD-WM-038-011-A.JPEG
0.9953533,1.6849266,81416,CFD-WM-038-018-F,resources/CFD-WM-038-018-F.JPEG
0.39642516,-0.9620576,82291,CFD-BF-002-004-HO,resources/CFD-BF-002-004-HO.JPEG
-0.7719657,-0.21011043,82291,CFD-BF-002-018-A,resources/CFD-BF-002-018-A.JPEG
0.30262083,-0.06567029,82291,CFD-BF-002-022-F,resources/CFD-BF-002-022-F.JPEG
0.3362917,-0.7035786,82291,CFD-BF-005-005-HO,resources/CFD-BF-005-005-HO.JPEG
-0.57806426,0.43566215,82291,CFD-BF-005-020-A,resources/CFD-BF-005-020-A.JPEG
-0.06687648,0.32792372,82291,CFD-BF-005-022-F,resources/CFD-BF-005-022-F.JPEG
-0.03819067,-1.0812868,82291,CFD-BF-050-004-HO,resources/CFD-BF-050-004-HO.JPEG
-0.9131646,0.68883777,82291,CFD-BF-050-012-A,resources/CFD-BF-050-012-A.JPEG
0.6190081,0.36471996,82291,CFD-BF-050-036-F,resources/CFD-BF-050-036-F.JPEG
0.38330594,-0.11804671,82291,CFD-BM-002-002-F,resources/CFD-BM-002-002-F.JPEG
0.7100993,-0.66977006,82291,CFD-BM-002-007-HO,resources/CFD-BM-002-007-HO.JPEG
-0.4539041,0.20488349,82291,CFD-BM-002-016-A,resources/CFD-BM-002-016-A.JPEG
0.7072445,-0.8516596,82291,CFD-BM-009-003-HO,resources/CFD-BM-009-003-HO.JPEG
-0.45522085,0.14253943,82291,CFD-BM-009-008-A,resources/CFD-BM-009-008-A.JPEG
0.13142706,-0.07354599,82291,CFD-BM-009-009-F,resources/CFD-BM-009-009-F.JPEG
0.531773,-0.7967995,82291,CFD-BM-038-007-HO,resources/CFD-BM-038-007-HO.JPEG
0.31783268,0.72047824,82291,CFD-BM-038-017-F,resources/CFD-BM-038-017-F.JPEG
-0.50885004,0.50064695,82291,CFD-BM-038-038-A,resources/CFD-BM-038-038-A.JPEG
0.0350581,-0.740326,82291,CFD-WF-001-009-HO,resources/CFD-WF-001-009-HO.JPEG
-1.0454241,0.38520962,82291,CFD-WF-001-016-A,resources/CFD-WF-001-016-A.JPEG
-0.120407045,1.0151906,82291,CFD-WF-001-027-F,resources/CFD-WF-001-027-F.JPEG
-0.78852904,0.5771339,82291,CFD-WF-020-012-A,resources/CFD-WF-020-012-A.JPEG
-0.55475295,-1.0403666,82291,CFD-WF-020-023-HO,resources/CFD-WF-020-023-HO.JPEG
0.11249037,0.65581745,82291,CFD-WF-020-027-F,resources/CFD-WF-020-027-F.JPEG
-0.76921296,0.13604707,82291,CFD-WF-026-008-A,resources/CFD-WF-026-008-A.JPEG
1.0204903,0.279481,82291,CFD-WF-026-017-HO,resources/CFD-WF-026-017-HO.JPEG
0.9104296,-0.15898697,82291,CFD-WF-026-024-F,resources/CFD-WF-026-024-F.JPEG
0.7236576,-0.22132315,82291,CFD-WM-023-004-HO,resources/CFD-WM-023-004-HO.JPEG
-1.0077219,-0.07836233,82291,CFD-WM-023-012-A,resources/CFD-WM-023-012-A.JPEG
0.12569474,-0.12541789,82291,CFD-WM-023-015-F,resources/CFD-WM-023-015-F.JPEG
0.79356545,-1.0195684,82291,CFD-WM-033-007-HO,resources/CFD-WM-033-007-HO.JPEG
-0.2908718,0.75665647,82291,CFD-WM-033-014-A,resources/CFD-WM-033-014-A.JPEG
0.7704663,0.13869612,82291,CFD-WM-033-053-F,resources/CFD-WM-033-053-F.JPEG
-0.1293248,-1.1365556,82291,CFD-WM-038-005-HO,resources/CFD-WM-038-005-HO.JPEG
0.049968272,1.2381858,82291,CFD-WM-038-011-A,resources/CFD-WM-038-011-A.JPEG
0.18821006,0.62412196,82291,CFD-WM-038-018-F,resources/CFD-WM-038-018-F.JPEG
-0.44617957,0.57190645,78399,CFD-BF-002-004-HO,resources/CFD-BF-002-004-HO.JPEG
0.2511203,-1.1122113,78399,CFD-BF-002-018-A,resources/CFD-BF-002-018-A.JPEG
-0.24215293,0.05531523,78399,CFD-BF-002-022-F,resources/CFD-BF-002-022-F.JPEG
-1.1727657,0.70313025,78399,CFD-BF-005-005-HO,resources/CFD-BF-005-005-HO.JPEG
0.5496434,-0.5576973,78399,CFD-BF-005-020-A,resources/CFD-BF-005-020-A.JPEG
0.085102044,-0.55322635,78399,CFD-BF-005-022-F,resources/CFD-BF-005-022-F.JPEG
-0.8170701,0.3516377,78399,CFD-BF-050-004-HO,resources/CFD-BF-050-004-HO.JPEG
-0.23585549,-0.17158397,78399,CFD-BF-050-012-A,resources/CFD-BF-050-012-A.JPEG
0.1993659,-0.19154012,78399,CFD-BF-050-036-F,resources/CFD-BF-050-036-F.JPEG
-0.14074224,-0.5323698,78399,CFD-BM-002-002-F,resources/CFD-BM-002-002-F.JPEG
-0.5193144,0.47679013,78399,CFD-BM-002-007-HO,resources/CFD-BM-002-007-HO.JPEG
-0.13819481,-0.045996964,78399,CFD-BM-002-016-A,resources/CFD-BM-002-016-A.JPEG
-0.60527337,0.4355696,78399,CFD-BM-009-003-HO,resources/CFD-BM-009-003-HO.JPEG
0.9861484,-0.8371738,78399,CFD-BM-009-008-A,resources/CFD-BM-009-008-A.JPEG
0.24595387,0.16099937,78399,CFD-BM-009-009-F,resources/CFD-BM-009-009-F.JPEG
-0.90108436,0.40470538,78399,CFD-BM-038-007-HO,resources/CFD-BM-038-007-HO.JPEG
-0.149902,-0.5108333,78399,CFD-BM-038-017-F,resources/CFD-BM-038-017-F.JPEG
0.23084302,-0.21448843,78399,CFD-BM-038-038-A,resources/CFD-BM-038-038-A.JPEG
-0.56983715,-0.19875824,78399,CFD-WF-001-009-HO,resources/CFD-WF-001-009-HO.JPEG
-0.31033686,-1.2115102,78399,CFD-WF-001-016-A,resources/CFD-WF-001-016-A.JPEG
0.38214746,-0.9971701,78399,CFD-WF-001-027-F,resources/CFD-WF-001-027-F.JPEG
0.16641475,-0.69785994,78399,CFD-WF-020-012-A,resources/CFD-WF-020-012-A.JPEG
-0.044040717,0.95268965,78399,CFD-WF-020-023-HO,resources/CFD-WF-020-023-HO.JPEG
0.7740825,0.3985008,78399,CFD-WF-020-027-F,resources/CFD-WF-020-027-F.JPEG
0.38391578,-0.6826566,78399,CFD-WF-026-008-A,resources/CFD-WF-026-008-A.JPEG
-0.8579192,0.9251824,78399,CFD-WF-026-017-HO,resources/CFD-WF-026-017-HO.JPEG
-1.2117685,0.65766025,78399,CFD-WF-026-024-F,resources/CFD-WF-026-024-F.JPEG
-0.40998253,1.0165625,78399,CFD-WM-023-004-HO,resources/CFD-WM-023-004-HO.JPEG
0.74528795,0.2668119,78399,CFD-WM-023-012-A,resources/CFD-WM-023-012-A.JPEG
0.7440105,0.45130602,78399,CFD-WM-023-015-F,resources/CFD-WM-023-015-F.JPEG
-0.27083355,1.0713208,78399,CFD-WM-033-007-HO,resources/CFD-WM-033-007-HO.JPEG
0.9812255,0.1641374,78399,CFD-WM-033-014-A,resources/CFD-WM-033-014-A.JPEG
0.2960044,0.13645002,78399,CFD-WM-033-053-F,resources/CFD-WM-033-053-F.JPEG
-0.32555303,0.9034804,78399,CFD-WM-038-005-HO,resources/CFD-WM-038-005-HO.JPEG
1.2149613,0.00874833,78399,CFD-WM-038-011-A,resources/CFD-WM-038-011-A.JPEG
0.71975195,-0.25790635,78399,CFD-WM-038-018-F,resources/CFD-WM-038-018-F.JPEG
0.39322585,0.59947366,78416,CFD-BF-002-004-HO,resources/CFD-BF-002-004-HO.JPEG
0.47891605,-0.20228082,78416,CFD-BF-002-018-A,resources/CFD-BF-002-018-A.JPEG
0.6227374,0.39449203,78416,CFD-BF-002-022-F,resources/CFD-BF-002-022-F.JPEG
0.22870988,0.11481763,78416,CFD-BF-005-005-HO,resources/CFD-BF-005-005-HO.JPEG
-0.06250465,-0.6323634,78416,CFD-BF-005-020-A,resources/CFD-BF-005-020-A.JPEG
-0.49775544,-0.13211249,78416,CFD-BF-005-022-F,resources/CFD-BF-005-022-F.JPEG
0.81728965,-0.14466013,78416,CFD-BF-050-004-HO,resources/CFD-BF-050-004-HO.JPEG
0.28194642,-0.060697705,78416,CFD-BF-050-012-A,resources/CFD-BF-050-012-A.JPEG
0.10994952,-0.61268777,78416,CFD-BF-050-036-F,resources/CFD-BF-050-036-F.JPEG
0.6784966,0.5774024,78416,CFD-BM-002-002-F,resources/CFD-BM-002-002-F.JPEG
0.5476244,0.2716014,78416,CFD-BM-002-007-HO,resources/CFD-BM-002-007-HO.JPEG
-0.28165764,0.4277602,78416,CFD-BM-002-016-A,resources/CFD-BM-002-016-A.JPEG
-0.15851124,0.18999462,78416,CFD-BM-009-003-HO,resources/CFD-BM-009-003-HO.JPEG
0.01067635,-0.5581592,78416,CFD-BM-009-008-A,resources/CFD-BM-009-008-A.JPEG
0.13097875,-0.13278328,78416,CFD-BM-009-009-F,resources/CFD-BM-009-009-F.JPEG
0.33924404,0.30664855,78416,CFD-BM-038-007-HO,resources/CFD-BM-038-007-HO.JPEG
0.06080681,-0.2728864,78416,CFD-BM-038-017-F,resources/CFD-BM-038-017-F.JPEG
0.4328565,-0.46135288,78416,CFD-BM-038-038-A,resources/CFD-BM-038-038-A.JPEG
-0.15748477,0.12288127,78416,CFD-WF-001-009-HO,resources/CFD-WF-001-009-HO.JPEG
0.017034307,-0.41597572,78416,CFD-WF-001-016-A,resources/CFD-WF-001-016-A.JPEG
-0.2648998,-0.23468344,78416,CFD-WF-001-027-F,resources/CFD-WF-001-027-F.JPEG
0.32272026,-0.076014586,78416,CFD-WF-020-012-A,resources/CFD-WF-020-012-A.JPEG
-0.49885508,0.14553377,78416,CFD-WF-020-023-HO,resources/CFD-WF-020-023-HO.JPEG
-0.40189755,-0.31619868,78416,CFD-WF-020-027-F,resources/CFD-WF-020-027-F.JPEG
-0.70492184,-0.6161793,78416,CFD-WF-026-008-A,resources/CFD-WF-026-008-A.JPEG
0.19481505,0.7012261,78416,CFD-WF-026-017-HO,resources/CFD-WF-026-017-HO.JPEG
-0.1004908,1.0962044,78416,CFD-WF-026-024-F,resources/CFD-WF-026-024-F.JPEG
-0.037844315,0.17661588,78416,CFD-WM-023-004-HO,resources/CFD-WM-023-004-HO.JPEG
-0.3865626,-0.16457677,78416,CFD-WM-023-012-A,resources/CFD-WM-023-012-A.JPEG
-0.021559896,0.006606238,78416,CFD-WM-023-015-F,resources/CFD-WM-023-015-F.JPEG
-0.03784656,0.27910843,78416,CFD-WM-033-007-HO,resources/CFD-WM-033-007-HO.JPEG
-0.56414557,-0.38771576,78416,CFD-WM-033-014-A,resources/CFD-WM-033-014-A.JPEG
-0.037344042,0.37322348,78416,CFD-WM-033-053-F,resources/CFD-WM-033-053-F.JPEG
-0.5673477,0.15146334,78416,CFD-WM-038-005-HO,resources/CFD-WM-038-005-HO.JPEG
-0.09569149,-0.17084314,78416,CFD-WM-038-011-A,resources/CFD-WM-038-011-A.JPEG
-0.7137427,0.14416534,78416,CFD-WM-038-018-F,resources/CFD-WM-038-018-F.JPEG
0.4638417,0.676285,81182,CFD-BF-002-004-HO,resources/CFD-BF-002-004-HO.JPEG
-1.2173635,-0.68023086,81182,CFD-BF-002-018-A,resources/CFD-BF-002-018-A.JPEG
0.38776508,-0.21452056,81182,CFD-BF-002-022-F,resources/CFD-BF-002-022-F.JPEG
0.70132166,0.3426754,81182,CFD-BF-005-005-HO,resources/CFD-BF-005-005-HO.JPEG
-0.89060485,-0.7788524,81182,CFD-BF-005-020-A,resources/CFD-BF-005-020-A.JPEG
0.04805417,-0.1425732,81182,CFD-BF-005-022-F,resources/CFD-BF-005-022-F.JPEG
0.3744465,0.5843458,81182,CFD-BF-050-004-HO,resources/CFD-BF-050-004-HO.JPEG
-0.18334448,-0.5298463,81182,CFD-BF-050-012-A,resources/CFD-BF-050-012-A.JPEG
0.22368793,-0.06630069,81182,CFD-BF-050-036-F,resources/CFD-BF-050-036-F.JPEG
-0.10313318,0.3149209,81182,CFD-BM-002-002-F,resources/CFD-BM-002-002-F.JPEG
0.0315525,0.74838376,81182,CFD-BM-002-007-HO,resources/CFD-BM-002-007-HO.JPEG
-1.6240972,0.079064116,81182,CFD-BM-002-016-A,resources/CFD-BM-002-016-A.JPEG
0.89159983,0.47824588,81182,CFD-BM-009-003-HO,resources/CFD-BM-009-003-HO.JPEG
-1.2549198,-0.3856869,81182,CFD-BM-009-008-A,resources/CFD-BM-009-008-A.JPEG
-0.036485057,0.10313723,81182,CFD-BM-009-009-F,resources/CFD-BM-009-009-F.JPEG
0.26861688,0.8956035,81182,CFD-BM-038-007-HO,resources/CFD-BM-038-007-HO.JPEG
-0.40103033,-0.19735672,81182,CFD-BM-038-017-F,resources/CFD-BM-038-017-F.JPEG
-0.57721436,-1.141158,81182,CFD-BM-038-038-A,resources/CFD-BM-038-038-A.JPEG
0.060521197,0.6000332,81182,CFD-WF-001-009-HO,resources/CFD-WF-001-009-HO.JPEG
-0.143258,-0.7946556,81182,CFD-WF-001-016-A,resources/CFD-WF-001-016-A.JPEG
0.73731124,-0.04794139,81182,CFD-WF-001-027-F,resources/CFD-WF-001-027-F.JPEG
-0.6192004,-1.131624,81182,CFD-WF-020-012-A,resources/CFD-WF-020-012-A.JPEG
0.74911875,0.73328435,81182,CFD-WF-020-023-HO,resources/CFD-WF-020-023-HO.JPEG
-0.31185582,-0.28812808,81182,CFD-WF-020-027-F,resources/CFD-WF-020-027-F.JPEG
-0.44909772,-1.3471894,81182,CFD-WF-026-008-A,resources/CFD-WF-026-008-A.JPEG
0.9123821,0.3897205,81182,CFD-WF-026-017-HO,resources/CFD-WF-026-017-HO.JPEG
-0.43126276,0.97761065,81182,CFD-WF-026-024-F,resources/CFD-WF-026-024-F.JPEG
0.5297803,1.0150678,81182,CFD-WM-023-004-HO,resources/CFD-WM-023-004-HO.JPEG
-0.84078956,-0.9258721,81182,CFD-WM-023-012-A,resources/CFD-WM-023-012-A.JPEG
0.5149894,-0.35755983,81182,CFD-WM-023-015-F,resources/CFD-WM-023-015-F.JPEG
0.27302673,0.81599504,81182,CFD-WM-033-007-HO,resources/CFD-WM-033-007-HO.JPEG
-0.476364,-0.97274995,81182,CFD-WM-033-014-A,resources/CFD-WM-033-014-A.JPEG
0.30227154,0.051069025,81182,CFD-WM-033-053-F,resources/CFD-WM-033-053-F.JPEG
0.7456083,0.9356561,81182,CFD-WM-038-005-HO,resources/CFD-WM-038-005-HO.JPEG
0.402551,-0.55926055,81182,CFD-WM-038-011-A,resources/CFD-WM-038-011-A.JPEG
0.5587819,-0.55378073,81182,CFD-WM-038-018-F,resources/CFD-WM-038-018-F.JPEG
-0.98917997,-0.8958914,82531,CFD-BF-002-004-HO,resources/CFD-BF-002-004-HO.JPEG
1.1549888,0.3054703,82531,CFD-BF-002-018-A,resources/CFD-BF-002-018-A.JPEG
-0.20651336,-0.36645532,82531,CFD-BF-002-022-F,resources/CFD-BF-002-022-F.JPEG
-1.278133,-0.66771364,82531,CFD-BF-005-005-HO,resources/CFD-BF-005-005-HO.JPEG
1.078702,0.368216,82531,CFD-BF-005-020-A,resources/CFD-BF-005-020-A.JPEG
-0.07411349,0.6232353,82531,CFD-BF-005-022-F,resources/CFD-BF-005-022-F.JPEG
-0.68559986,-1.1337378,82531,CFD-BF-050-004-HO,resources/CFD-BF-050-004-HO.JPEG
1.1842563,0.34754622,82531,CFD-BF-050-012-A,resources/CFD-BF-050-012-A.JPEG
-0.08266925,0.1764223,82531,CFD-BF-050-036-F,resources/CFD-BF-050-036-F.JPEG
-0.16508815,0.031187233,82531,CFD-BM-002-002-F,resources/CFD-BM-002-002-F.JPEG
-0.81489205,-0.8961212,82531,CFD-BM-002-007-HO,resources/CFD-BM-002-007-HO.JPEG
0.4213071,0.30184805,82531,CFD-BM-002-016-A,resources/CFD-BM-002-016-A.JPEG
-0.9860547,-0.84195226,82531,CFD-BM-009-003-HO,resources/CFD-BM-009-003-HO.JPEG
0.89388466,0.04255334,82531,CFD-BM-009-008-A,resources/CFD-BM-009-008-A.JPEG
-0.4414849,-0.32322454,82531,CFD-BM-009-009-F,resources/CFD-BM-009-009-F.JPEG
-1.3204856,-1.0672431,82531,CFD-BM-038-007-HO,resources/CFD-BM-038-007-HO.JPEG
0.3114456,0.38099125,82531,CFD-BM-038-017-F,resources/CFD-BM-038-017-F.JPEG
0.9633718,0.25762182,82531,CFD-BM-038-038-A,resources/CFD-BM-038-038-A.JPEG
-0.85263294,-1.3212695,82531,CFD-WF-001-009-HO,resources/CFD-WF-001-009-HO.JPEG
0.7731433,0.9624659,82531,CFD-WF-001-016-A,resources/CFD-WF-001-016-A.JPEG
-0.5657571,1.267463,82531,CFD-WF-001-027-F,resources/CFD-WF-001-027-F.JPEG
0.9714318,0.81522506,82531,CFD-WF-020-012-A,resources/CFD-WF-020-012-A.JPEG
-0.87458205,-1.4873496,82531,CFD-WF-020-023-HO,resources/CFD-WF-020-023-HO.JPEG
0.15831149,0.91842496,82531,CFD-WF-020-027-F,resources/CFD-WF-020-027-F.JPEG
1.1276433,0.66219115,82531,CFD-WF-026-008-A,resources/CFD-WF-026-008-A.JPEG
-0.9234361,-0.6606106,82531,CFD-WF-026-017-HO,resources/CFD-WF-026-017-HO.JPEG
0.037945393,-0.99060285,82531,CFD-WF-026-024-F,resources/CFD-WF-026-024-F.JPEG
-0.9451182,-0.2225197,82531,CFD-WM-023-004-HO,resources/CFD-WM-023-004-HO.JPEG
0.89088875,1.1923901,82531,CFD-WM-023-012-A,resources/CFD-WM-023-012-A.JPEG
-0.3587329,0.52151567,82531,CFD-WM-023-015-F,resources/CFD-WM-023-015-F.JPEG
-0.8716579,-1.4898194,82531,CFD-WM-033-007-HO,resources/CFD-WM-033-007-HO.JPEG
0.9206936,1.2810762,82531,CFD-WM-033-014-A,resources/CFD-WM-033-014-A.JPEG
-0.43681,0.5851045,82531,CFD-WM-033-053-F,resources/CFD-WM-033-053-F.JPEG
-0.72488743,-1.5592748,82531,CFD-WM-038-005-HO,resources/CFD-WM-038-005-HO.JPEG
0.48565882,1.1413883,82531,CFD-WM-038-011-A,resources/CFD-WM-038-011-A.JPEG
0.8364701,1.1771785,82531,CFD-WM-038-018-F,resources/CFD-WM-038-018-F.JPEG
-0.7049174,1.2779313,79471,CFD-BF-002-004-HO,resources/CFD-BF-002-004-HO.JPEG
1.5233178,-0.7198673,79471,CFD-BF-002-018-A,resources/CFD-BF-002-018-A.JPEG
-0.47228473,0.0789207,79471,CFD-BF-002-022-F,resources/CFD-BF-002-022-F.JPEG
-0.8400745,0.85109574,79471,CFD-BF-005-005-HO,resources/CFD-BF-005-005-HO.JPEG
1.1311089,-1.1098641,79471,CFD-BF-005-020-A,resources/CFD-BF-005-020-A.JPEG
-0.3521625,-0.68497133,79471,CFD-BF-005-022-F,resources/CFD-BF-005-022-F.JPEG
-0.5928939,0.9846462,79471,CFD-BF-050-004-HO,resources/CFD-BF-050-004-HO.JPEG
0.6590777,-0.5032418,79471,CFD-BF-050-012-A,resources/CFD-BF-050-012-A.JPEG
-0.70373994,-0.4084247,79471,CFD-BF-050-036-F,resources/CFD-BF-050-036-F.JPEG
-0.73708224,-0.44122574,79471,CFD-BM-002-002-F,resources/CFD-BM-002-002-F.JPEG
-0.96052104,1.066171,79471,CFD-BM-002-007-HO,resources/CFD-BM-002-007-HO.JPEG
1.0079249,-0.68743545,79471,CFD-BM-002-016-A,resources/CFD-BM-002-016-A.JPEG
-0.6240223,0.7908187,79471,CFD-BM-009-003-HO,resources/CFD-BM-009-003-HO.JPEG
1.0377264,-0.23375703,79471,CFD-BM-009-008-A,resources/CFD-BM-009-008-A.JPEG
-0.44675493,0.18346559,79471,CFD-BM-009-009-F,resources/CFD-BM-009-009-F.JPEG
-1.0058345,1.400162,79471,CFD-BM-038-007-HO,resources/CFD-BM-038-007-HO.JPEG
-0.2812646,-0.5452185,79471,CFD-BM-038-017-F,resources/CFD-BM-038-017-F.JPEG
1.4826303,-0.7086733,79471,CFD-BM-038-038-A,resources/CFD-BM-038-038-A.JPEG
-0.60351586,0.9012489,79471,CFD-WF-001-009-HO,resources/CFD-WF-001-009-HO.JPEG
0.7647995,-0.9104284,79471,CFD-WF-001-016-A,resources/CFD-WF-001-016-A.JPEG
-0.48660734,-0.4552018,79471,CFD-WF-001-027-F,resources/CFD-WF-001-027-F.JPEG
0.8456841,-0.86280364,79471,CFD-WF-020-012-A,resources/CFD-WF-020-012-A.JPEG
-1.0823237,1.0966715,79471,CFD-WF-020-023-HO,resources/CFD-WF-020-023-HO.JPEG
-0.040020544,-0.8187928,79471,CFD-WF-020-027-F,resources/CFD-WF-020-027-F.JPEG
1.1023722,-0.73627657,79471,CFD-WF-026-008-A,resources/CFD-WF-026-008-A.JPEG
-0.81759524,0.89508975,79471,CFD-WF-026-017-HO,resources/CFD-WF-026-017-HO.JPEG
0.2170858,-0.18202214,79471,CFD-WF-026-024-F,resources/CFD-WF-026-024-F.JPEG
-0.89801663,1.2600139,79471,CFD-WM-023-004-HO,resources/CFD-WM-023-004-HO.JPEG
0.93181413,-0.96691924,79471,CFD-WM-023-012-A,resources/CFD-WM-023-012-A.JPEG
-0.42406487,-0.37569472,79471,CFD-WM-023-015-F,resources/CFD-WM-023-015-F.JPEG
-0.818828,1.06253,79471,CFD-WM-033-007-HO,resources/CFD-WM-033-007-HO.JPEG
1.4029567,-0.7560497,79471,CFD-WM-033-014-A,resources/CFD-WM-033-014-A.JPEG
-0.74109197,-0.017931161,79471,CFD-WM-033-053-F,resources/CFD-WM-033-053-F.JPEG
-0.94512117,0.6782607,79471,CFD-WM-038-005-HO,resources/CFD-WM-038-005-HO.JPEG
